playerID,coachID,hofID,firstName,lastName,nameNote,nameGiven,nameNick,height,weight,shootCatch,legendsID,ihdbID,hrefID,firstNHL,lastNHL,firstWHA,lastWHA,pos,birthYear,birthMon,birthDay,birthCountry,birthState,birthCity,deathYear,deathMon,deathDay,deathCountry,deathState,deathCity,goals
bradlma01,,,Matt,Bradley,,,,75,201,R,11531,20194,bradlma01,2000,2011,,,R,1978,6,13,Canada,QC,Pointe-Claire,,,,,,,140
bradyne01,,,Neil,Brady,,Neil Patrick,,74,200,L,10153,544,bradyne01,1989,1993,,,C,1968,4,12,Canada,QC,Montreal,,,,,,,27
bragiva01,,,Valeri,Bragin,,,,,,,,59913,bragiva01,,,1977,1977,F,1956,5,31,,,,,,,,,,184
bragnri01,,,Rick,Bragnalo,,Richard James,,68,160,L,12087,545,bragnri01,1975,1978,,,C,1951,12,1,Canada,ON,Fort William,,,,,,,42
brandch01,,,Christoph,Brandner,,,,76,224,L,20775,41832,brandch01,2003,2003,,,L,1975,7,5,Austria,,Bruck,,,,,,,145
brandru01,,,Rube,Brandow,,Willis,,,,,,24527,,,,,,L,,,,Canada,MB,Selkirk,,,,,,,214
branian01,,,Andy,Branigan,,Andrew John,,71,190,L,12088,11540,branian01,1940,1941,,,D,1922,4,11,Canada,MB,Winnipeg,1995,4,13,,,,60
brasape01,,,Per-Olov,Brasar,,Per-Olov,Ollie,68,172,L,12089,548,brasape01,1977,1981,,,L,1950,9,30,Sweden,,Falun,,,,,,,146
brashdo01,,,Donald,Brashear,,Donald,Brash/Huggy,74,235,L,14952,550,brashdo01,1993,2009,,,L,1972,1,7,USA,IN,Bedford,,,,,,,94
brassde01,,,Derick,Brassard,,,,73,180,L,21929,77446,brassde01,2007,2011,,,C,1987,9,22,Canada,QC,Hull,,,,,,,124
brathfr01,,,Fred,Brathwaite,,Frederick,,67,185,L,18209,552,brathfr01,1993,2003,,,G,1972,11,24,Canada,ON,Ottawa,,,,,,,121
braunju01,,,Justin,Braun,,,,74,205,,,,braunju01,2010,2011,,,D,1987,2,10,USA,MN,St. Paul,,,,,,,130
braydu01,,,Duane,Bray,,Duane George,,74,195,L,,7905,braydu01,,,1976,1976,D,1954,4,26,Canada,MB,Flin Flon,,,,,,,228
braysru01,,,Russ,Brayshaw,,Russell Ambrose,Buster,70,170,L,12090,14194,braysru01,1944,1944,,,L,1918,1,17,Canada,SK,Rosthern,1996,,,,,,110
breaufr01,,,Francois,Breault,,Francois,Frank,71,185,L,10157,555,breaufr01,1990,1992,,,R,1967,5,11,Canada,QC,Acton Vale,,,,,,,176
brediga01,,,Gary,Bredin,,Gary Blaine,,72,185,R,,8774,brediga01,,,1974,1975,R,1948,5,25,Canada,AB,Edmonton,,,,,,,34
breitke01,,,Ken,Breitenbach,,Kenneth,,73,190,L,12091,557,breitke01,1975,1978,,,D,1955,1,9,Canada,ON,Welland,,,,,,,145
brendpa01,,,Pavel,Brendl,,,,73,204,R,19289,40740,brendpa01,2001,2005,,,R,1981,3,23,Czech Republic,,Opocno,,,,,,,168
brennda01,,,Dan,Brennan,,Daniel,,75,210,L,12092,9462,brennda01,1983,1985,,,L,1962,10,1,Canada,BC,Dawson Creek,,,,,,,213
brenndo01,,,Doug,Brennan,,Douglas Richard,,71,180,L,12093,558,brenndo01,1931,1933,,,D,1905,1,10,Canada,ON,Peterborough,9999,,,,,,24
brennjo01,,,John,Brenneman,,John Gary,,70,175,L,12095,561,brennjo01,1964,1968,,,L,1943,1,5,Canada,ON,Fort Erie,,,,,,,45
brennki01,,,Kip,Brennan,,,,76,230,L,16672,26004,brennki01,2001,2007,,,L,1980,8,27,Canada,ON,Kingston,,,,,,,21
brennri01,,,Rich,Brennan,,Richard John,,74,200,R,10160,560,brennri01,1996,2002,,,D,1972,11,26,USA,NY,Schenectady,,,,,,,128
brenntj01,,,T.J.,Brennan,,,,73,214,,,,brenntj01,2011,2011,,,D,1989,4,3,,,,,,,,,,226
brennto01,,,Tom,Brennan,,Thomas Ernest,,69,155,R,12094,14555,brennto01,1943,1944,,,R,1922,1,22,USA,PA,Philadelphia,2003,9,22,,,,38
brenoma01,,,Maurice,Brenot,,Maurice,,,,,,60181,,,,,,L,,,,,,,,,,,,,3
brentti01,,,Tim,Brent,,,,72,188,R,20579,55335,brentti01,2006,2011,,,C,1984,3,10,Canada,ON,Cambridge,,,,,,,244
brettjo01,,,Joe,Bretto,,Joseph,Moose/Brute,73,248,L,12096,14561,brettjo01,1944,1944,,,D,1912,11,28,USA,MN,Hibbing,2007,1,27,USA,MN,Hibbing,52
breweca01,,,Carl,Brewer,,Carl Thomas,,69,180,L,12097,10622,breweca01,1957,1979,1973,1973,D,1938,10,21,Canada,ON,Toronto,2001,8,25,Canada,ON,Toronto,193
breweer01,,,Eric,Brewer,,Eric,,76,229,L,11410,26844,breweer01,1998,2011,,,D,1979,4,17,Canada,BC,Vernon,,,,,,,118
brickan01,,,Andy,Brickley,,Andrew,Brick,71,200,L,10163,571,brickan01,1982,1993,,,L/C,1961,8,9,USA,MA,Melrose,,,,,,,85
bridear01,,,Archie,Briden,,Archibald Edward,Bones/Red,68,170,L,12098,22874,bridear01,1926,1929,,,L,1898,7,16,Canada,ON,Renfrew,1974,6,8,,,,196
bridgme01,,,Mel,Bridgman,,Melvin John,,72,190,L,12099,572,bridgme01,1975,1988,,,C,1955,4,28,Canada,ON,Trenton,,,,,,,178
brierda01,,,Danny,Briere,,Daniel,,70,179,R,11534,16000,brierda01,1997,2011,,,C,1977,10,6,Canada,QC,Gatineau,,,,,,,18
briermi01,,,Michel,Briere,,Michel Edouard,,70,165,L,12100,10801,briermi01,1969,1969,,,C,1949,10,21,Canada,QC,Malartic,1971,4,13,Canada,QC,Malartic,135
brigltr01,,,Travis,Brigley,,Travis,,72,205,L,11541,26833,brigltr01,1997,2003,,,L,1977,6,16,Canada,AB,Coronation,,,,,,,251
brimaar01,,,Aris,Brimanis,,Aris Aldis,,75,215,R,10166,575,brimaar01,1993,2003,,,D,1972,3,14,USA,OH,Shaker Heights,,,,,,,198
brimsfr01,,brimsfr01h,Frank,Brimsek,,Francis Charles,Mr. Zero,69,170,L,P196604,12122,brimsfr01,1938,1949,,,G,1915,9,26,USA,MN,Eveleth,1998,11,11,,,,121
brinddo01,,,Doug,Brindley,,Douglas Allen,,73,175,L,12101,8688,brinddo01,1970,1970,1972,1973,C,1949,6,8,Canada,ON,Walkerton,,,,,,,174
brindro01,,,Rod,Brind'Amour,,Rod Jean,,73,205,L,10167,576,brindro01,1988,2009,,,C,1970,8,9,Canada,ON,Ottawa,,,,,,,227
brineda01,,,David,Brine,,,,73,201,L,22435,73179,brineda01,2007,2007,,,C,1985,1,6,Canada,NS,Truro,,,,,,,125
brinkmi01,,,Milt,Brink,,Milton Kenneth,Curly,70,165,R,12102,21410,brinkmi01,1936,1936,,,C,1910,11,26,USA,MN,Hibbing,1999,10,31,USA,MN,Eveleth,93
brisepa01,,,Patrice,Brisebois,,Patrick,Breezer,74,203,R,10168,577,brisepa01,1990,2008,,,D,1971,1,27,Canada,QC,Montreal,,,,,,,259
brissge01,,,Gerry,Brisson,,Gerald,,69,155,L,12103,10640,brissge01,1962,1962,,,R,1937,9,3,Canada,MB,St. Boniface,,,,,,,120
britzgr01,,,Greg,Britz,,Gregory,,72,190,R,12104,9226,britzgr01,1983,1986,,,R,1961,1,3,USA,NY,Buffalo,,,,,,,232
broadpu01,,broadpu01h,Punch,Broadbent,,Harold L.,Harry,67,183,R,P196201,580,broadpu01,1918,1928,,,R,1892,7,13,Canada,ON,Ottawa,1971,3,5,,,,226
brochma01,,,Martin,Brochu,,Martin,Brosh/The Wall,72,199,L,18760,581,brochma01,1998,2003,,,G,1973,3,10,Canada,QC,Anjou,,,,,,,35
brochst01,,,Stephane,Brochu,,Stephane,,72,185,L,12106,582,brochst01,1988,1988,,,D,1967,8,15,Canada,QC,Sherbrooke,,,,,,,3
brock01,,,,Brock,,,,,,,,,,,,,,G,,,,,,,,,,,,,82
brodatu01,,brodatu01h,Turk,Broda,,Walter Edward,,69,180,L,P196701,584,brodatu01,1936,1951,,,G,1914,5,15,Canada,MB,Brandon,1972,10,17,Canada,ON,Etobicoke,174
brodeco01,,,Connie,Broden,,Connell,,68,160,L,12107,11150,brodeco01,1955,1957,,,C,1932,4,6,Canada,QC,Montreal,,,,,,,137
brodeke01,,,Ken,Broderick,,Kenneth Lorne,,70,178,R,18447,585,brodeke01,1969,1974,1976,1977,G,1942,2,16,Canada,ON,Toronto,,,,,,,93
brodele01,,,Len,Broderick,,Leonard Francis,,71,175,L,18448,586,brodele01,1957,1957,,,G,1938,10,11,Canada,ON,Toronto,,,,,,,49
brodema01,,,Martin,Brodeur,,Martin Pierre,,74,215,L,18223,587,brodema01,1991,2011,,,G,1972,5,6,Canada,QC,Montreal,,,,,,,242
brodemi01,,,Mike,Brodeur,,,,74,190,L,,72635,brodemi01,2009,2010,,,G,1983,3,30,Canada,AB,Calgary,,,,,,,246
broderi01,,,Richard,Brodeur,,Richard,King Richard/Kermit,67,160,L,18449,588,broderi01,1979,1987,1972,1978,G,1952,9,15,Canada,QC,Longueuil,,,,,,,146
broditj01,,,T.J.,Brodie,,,,73,170,,,,broditj01,2010,2011,,,D,1990,6,7,Canada,ON,Chatham,,,,,,,18
brodzky01,,,Kyle,Brodziak,,,,74,198,R,21100,55404,brodzky01,2005,2011,,,C,1984,5,25,Canada,AB,St. Paul,,,,,,,71
bromlga01,,,Gary,Bromley,,Gary Bert,Bones,70,160,L,18450,590,bromlga01,1973,1980,1976,1977,G,1950,1,19,Canada,AB,Edmonton,,,,,,,193
brook01,,,,Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,,80
brookal01,,,Alex,Brooks,,,,73,195,R,20531,33957,brookal01,2006,2006,,,D,1976,8,21,USA,WI,Madison,,,,,,,183
brookar01,,,Art,Brooks,,Arthur,,,,,18451,32673,brookar01,1917,1917,,,G,1887,3,29,Canada,ON,Guelph,9999,,,,,,192
brookbo01,,,Bob,Brooke,,Robert William,,71,195,R,12108,591,brookbo01,1983,1989,,,R,1960,12,18,USA,MA,Acton,,,,,,,212
brookgo01,,,Gord,Brooks,,Gordon John,,68,168,R,12109,6809,brookgo01,1971,1974,,,R,1950,9,11,Canada,ON,Cobourg,,,,,,,201
,brookhe01c,brookhe01h,Herb,Brooks,,Herbert Paul,,,,,B200601,592,brookhe99c,,,,,,1937,8,5,USA,MN,St. Paul,2003,8,11,USA,MN,Forest Lake,34
brookro01,,,Ross,Brooks,,Donald Ross,,68,173,L,18452,593,brookro01,1972,1974,,,G,1937,10,17,Canada,ON,Toronto,,,,,,,230
brooksh01,,,Sheldon,Brookbank,,,,74,215,R,21204,59519,brooksh01,2006,2011,,,D,1980,10,3,Canada,SK,Lanigan,,,,,,,104
brookwa01,,,Wade,Brookbank,,,,76,227,L,20489,30382,brookwa01,2003,2008,,,D,1977,9,29,Canada,SK,Lanigan,,,,,,,144
brophbe01,,,Bernie,Brophy,,Bernard L.,,68,165,L,12110,22871,brophbe01,1925,1929,,,L,1905,8,9,Canada,ON,Collingwood,1982,7,19,,,,9
brophev01,,,Evan,Brophey,,,,74,199,,,,brophev01,2010,2011,,,C,1986,12,3,Canada,ON,Kitchener,,,,,,,56
brophfr01,,,Frank,Brophy,,Frank,,66,150,L,18453,32674,brophfr01,1919,1919,,,G,1900,8,9,Canada,QC,Quebec City,1930,6,29,,,,145
,brophjo01c,,John,Brophy,,John,,,,,,594,brophjo99c,,,,,,1933,1,20,Canada,NS,Antigonish,,,,,,,69
brosswi01,,,Willie,Brossart,,Wilfrid James,,72,190,L,12111,8777,brosswi01,1970,1975,,,D,1949,5,29,Canada,SK,Allan,,,,,,,20
broteaa01,,,Aaron,Broten,,Aaron,,70,180,L,10169,596,broteaa01,1980,1991,,,L,1960,11,14,USA,MN,Roseau,,,,,,,157
brotene01,,,Neal,Broten,,Neal LaMoy,,69,175,L,10170,597,brotene01,1980,1996,,,C,1959,11,29,USA,MN,Roseau,,,,,,,95
brotepa01,,,Paul,Broten,,Paul,,71,188,R,10171,598,brotepa01,1989,1995,,,R,1965,10,27,USA,MN,Roseau,,,,,,,5
brougge01,,,George,Broughton,,George Thompson,,69,180,L,,,,,,,,G,,,,,,,,,,,,,140
brouspa01,,,Paul,Brousseau,,Paul,,74,203,R,10172,601,brouspa01,1995,2000,,,R,1973,9,18,Canada,QC,Pierrefonds,,,,,,,221
brouwtr01,,,Troy,Brouwer,,,,75,220,R,21472,62527,brouwtr01,2006,2011,,,R,1985,8,17,Canada,BC,Vancouver,,,,,,,188
brownad01,,,Adam,Brown,,Adam,The Flying Scotsman,69,175,L,12112,603,brownad01,1941,1951,,,L,1920,2,4,Scotland,,Johnstone,1960,8,9,Canada,ON,Hamilton,137
brownan01,,,Andy,Brown,,Andrew Conrad,,72,185,L,18454,604,brownan01,1971,1973,1974,1976,G,1944,2,15,Canada,ON,Hamilton,,,,,,,86
brownar01,,,Arnie,Brown,,Arnold Stewart,,73,185,L,12113,605,brownar01,1961,1973,1974,1974,D,1942,1,28,Canada,ON,Oshawa,,,,,,,1
brownbo01,,,Bob,Brown,,,,,,,,11682,brownbo01,,,1972,1973,D,1950,12,18,Canada,ON,Toronto,,,,,,,237
brownbr01,,,Brad,Brown,,Bradley,,76,220,R,10481,11364,brownbr01,1996,2003,,,D,1975,12,27,Canada,NL,Baie Verte,,,,,,,32
brownca01,,,Cam,Brown,,Cameron Richard,,73,210,L,10180,608,brownca01,1990,1990,,,L,1969,5,15,Canada,SK,Saskatoon,,,,,,,258
brownce01,,,Cecil,Browne,,Cecil James,Cece,72,165,L,12123,24336,brownce01,1927,1927,,,L,1896,2,13,Canada,MB,St. James,1985,8,13,Canada,MB,Winnipeg,66
brownco01,,,Connie,Brown,,Cornelius Patrick,,67,168,L,12114,14593,brownco01,1938,1942,,,C,1917,1,11,Canada,ON,Vankleek Hill,1966,6,3,,,,37
browncu01,,,Curtis,Brown,,Curtis Dean,,72,195,L,10483,14115,browncu01,1994,2007,,,C,1976,2,12,Canada,SK,Unity,,,,,,,189
brownda01,,,Dave,Brown,,David James,Brownie,77,222,R,10174,610,brownda01,1982,1995,,,R,1962,10,12,Canada,SK,Saskatoon,,,,,,,28
browndo01,,,Doug,Brown,,Douglas Allen,,70,185,R,10175,611,browndo01,1986,2000,,,R,1964,6,12,USA,MA,Southborough,,,,,,,123
browndu01,,,Dustin,Brown,,,,72,200,R,20890,55221,browndu01,2003,2011,,,R,1984,11,4,USA,NY,Ithaca,,,,,,,162
brownfr01,,,Fred,Brown,,Frederick Henry,Baldy,68,155,L,12115,24458,brownfr01,1927,1927,,,L,1900,9,15,Canada,ON,Kingston,9999,,,,,,178
brownge01,,,George,Brown,,George Allan,,71,185,L,12116,18759,brownge01,1936,1938,,,C,1912,5,17,Canada,MB,Winnipeg,,,,,,,134
brownge02,,,Gerry,Brown,,Gerald William Joseph,,69,170,L,12117,14657,brownge02,1941,1945,,,L,1917,7,7,Canada,AB,Edmonton,1998,8,18,,,,86
,,brownge03h,George,Brown,,George V.,,,,,B196101,,,,,,,,1880,10,21,USA,MA,Boston,1937,10,17,,,,127
browngr01,,,Greg,Brown,,Gregory Curtis,,72,185,R,10176,612,browngr01,1990,1994,,,D,1968,3,7,USA,MA,Southboro,,,,,,,148
brownha01,,,Harold,Brown,,Harold Fraser,Hal,70,160,L,12118,13208,brownha01,1945,1945,,,R,1920,9,14,Canada,MB,Brandon,,,,,,,194
brownja01,,,Jack,Brownschidle,,John Joseph (Jr.),,74,195,L,12124,622,brownja01,1977,1985,,,D,1955,10,2,USA,NY,Buffalo,,,,,,,92
brownja02,,,Jack,Brown,,Jack,,,,,,,,,,,,,,,,,,,,,,,,,56
brownje01,,,Jeff,Brownschidle,,Jeffrey Paul,,74,200,R,12125,6427,brownje01,1981,1982,,,D,1959,3,1,USA,NY,Buffalo,1996,12,13,USA,NY,Buffalo,141
brownje02,,,Jeff,Brown,,,,73,204,R,10177,613,brownje02,1985,1997,,,D,1966,4,30,Canada,ON,Ottawa,,,,,,,20
brownji01,,,Jim,Brown,,James,,76,210,R,12119,614,brownji01,1982,1982,,,D,1960,3,1,USA,AZ,Phoenix,,,,,,,129
brownjt01,,,J.T.,Brown,,,,70,170,,,,brownjt01,2011,2011,,,L,1990,7,2,,,,,,,,,,126
brownke01,,,Ken,Brown,,Kenneth Murray,,71,175,L,18455,10551,brownke01,1970,1970,1972,1974,G,1948,12,19,Canada,ON,Port Arthur,,,,,,,56
brownke02,,,Keith,Brown,,Keith Jeffrey,,73,196,R,10178,615,brownke02,1979,1994,,,D,1960,5,6,Canada,NL,Corner Brook,,,,,,,66
brownke03,,,Kevin,Brown,,Kevin J.,,73,212,R,10179,15387,brownke03,1994,1999,,,R,1974,5,11,England,,Birmingham,,,,,,,17
brownla01,,,Larry,Brown,,Larry Wayne,,74,210,L,12120,617,brownla01,1969,1977,,,D,1947,4,14,Canada,MB,Brandon,,,,,,,81
brownmi01,,,Mike,Brown,,,,77,185,L,11713,26839,brownmi01,2000,2005,,,L,1979,4,27,Canada,BC,Surrey,,,,,,,156
brownmi02,,,Mike,Brown,,,,72,210,R,21417,78351,brownmi02,2007,2011,,,R,1985,6,24,USA,IL,Northbrook,,,,,,,227
brownro01,,,Rob,Brown,,Robert,,70,177,L,10181,619,brownro01,1987,1999,,,R,1968,4,10,Canada,ON,Kingston,,,,,,,196
brownse01,,,Sean,Brown,,Sean Paul Roy,,75,215,L,10513,19346,brownse01,1996,2005,,,D,1976,11,5,Canada,ON,Oshawa,,,,,,,85
brownst01,,,Stan,Brown,,Stanley A.,Bus,70,150,L,12121,22843,brownst01,1926,1927,,,D,1898,5,9,Canada,ON,North Bay,1987,7,6,Canada,ON,North Bay,169
brownwa01,,,Wayne,Brown,,Wayne Hewitson,Weiner,68,150,L,12122,11498,brownwa01,1953,1953,,,R,1930,11,16,Canada,ON,Belleville,,,,,,,62
,,brownwa02h,Walter,Brown,,Walter A.,,,,,B196202,,,,,,,,1905,2,10,USA,MA,Boston,1964,9,7,,,,84
brubaje01,,,Jeff,Brubaker,,Jeffrey Joseph,,74,207,L,12126,623,brubaje01,1979,1988,1978,1978,L,1958,2,24,USA,MD,Hagerstown,,,,,,,111
bruceda01,,,David,Bruce,,David,,71,190,R,10183,624,bruceda01,1985,1993,,,R,1964,10,7,Canada,ON,Thunder Bay,,,,,,,158
brucego01,,,Gordie,Bruce,,Arthur Gordon,,71,190,L,12127,14159,brucego01,1940,1945,,,L,1919,5,9,Canada,ON,Ottawa,1997,7,15,,,,92
brucemo01,,,Morley,Bruce,,Morley Callander,Rap,69,170,R,12128,29894,brucemo01,1917,1921,,,D,1894,3,7,Canada,ON,North Gower,1959,11,25,,,,124
brulegi01,,,Gilbert,Brule,,,,70,180,R,21625,72051,brulegi01,2005,2011,,,C,1987,1,1,Canada,AB,Edmonton,,,,,,,100
brulest01,,,Steve,Brule,,Steve,,72,200,R,14996,16379,brulest01,1999,2002,,,R,1975,1,15,Canada,QC,Montreal,,,,,,,67
brumwmu01,,,Murray,Brumwell,,Murray James,,74,190,L,12129,629,brumwmu01,1980,1987,,,D,1960,3,31,Canada,AB,Calgary,,,,,,,119
bruncbe01,,,Bedrick,Brunclik,,,,,,,,,bruncbe01,,,1978,1978,,,,,,,,,,,,,,206
brunean01,,,Andrew,Brunette,,Andrew,,73,212,L,12584,634,brunean01,1995,2011,,,L,1973,8,24,Canada,ON,Sudbury,,,,,,,9
brunebe01,,,Benoit,Brunet,,Benoit,,72,203,L,10185,631,brunebe01,1988,2001,,,L,1968,8,24,Canada,QC,Pointe-Claire,,,,,,,35
bruneed01,,,Eddie,Bruneteau,,Edward Ernest Henry,,69,172,R,12130,12142,bruneed01,1940,1948,,,R,1919,8,1,Canada,MB,St. Boniface,2002,7,30,USA,NE,Omaha,52
brunema01,,,Mario,Brunetta,,Mario,,75,180,R,18225,633,brunema01,1987,1989,,,G,1967,1,25,Canada,QC,Quebec City,,,,,,,86
brunemu01,,,Mud,Bruneteau,,Modere Fernand,,71,185,R,12131,632,brunemu01,1935,1945,,,R,1914,11,28,Canada,MB,St. Boniface,1982,4,15,USA,TX,Houston,63
brunnfa01,,,Fabian,Brunnstrom,,,,74,203,L,22649,104356,brunnfa01,2008,2011,,,L,1985,2,6,Sweden,,Jonstorp,,,,,,,125
brustba01,,,Barry,Brust,,,,74,210,L,20624,55460,brustba01,2006,2006,,,G,1983,8,8,Canada,MB,Swan River,,,,,,,228
brydgbi01,,,Bill,Brydge,,William Henry,,69,195,R,12132,637,brydgbi01,1926,1935,,,D,1901,10,22,Canada,ON,Renfrew,1949,11,2,Canada,ON,Kirkland Lake,146
brydgpa01,,,Paul,Brydges,,Paul,,71,180,R,12133,638,brydgpa01,1986,1986,,,C,1965,6,21,Canada,ON,Guelph,,,,,,,162
brydsgl01,,,Glenn,Brydson,,Glenn,Swampy,70,170,R,12134,639,brydsgl01,1930,1937,,,R,1910,11,7,Canada,ON,Swansea,1993,12,8,Canada,ON,Rockwood,166
brydsgo01,,,Gord,Brydson,,Gordon D.,,67,150,R,12135,22164,brydsgo01,1929,1929,,,C,1907,1,3,Canada,ON,Toronto,2001,2,4,Canada,ON,Toronto,155
brylise01,,,Sergei,Brylin,,Sergei Vladimirovich,,70,190,L,10186,640,brylise01,1994,2007,,,C,1974,1,13,Russia,,Moscow,,,,,,,50
bryzgil01,,,Ilya,Bryzgalov,,,,75,208,L,19599,51169,bryzgil01,2001,2011,,,G,1980,6,22,Russia,,Togliatti,,,,,,,127
bublaji01,,,Jiri,Bubla,,Jiri,,71,200,R,12136,641,bublaji01,1981,1985,,,D,1950,1,27,Czech Republic,,Usti nad Labem,,,,,,,215
buchaal01,,,Al,Buchanan,,Allaster William,,68,160,L,12137,12118,buchaal01,1948,1949,,,L,1927,5,17,Canada,MB,Winnipeg,1994,1,17,,,,163
buchabu01,,,Bucky,Buchanan,,Ralph Leonard,,69,172,R,12138,12294,buchabu01,1948,1948,,,R,1922,12,28,Canada,QC,Montreal,2005,4,24,,,,21
buchaje01,,,Jeff,Buchanan,,Jeffrey,,74,200,R,16974,643,buchaje01,1998,1998,,,D,1971,5,23,Canada,SK,Swift Current,,,,,,,36
buchami01,,,Mike,Buchanan,,Michael Murray,,73,185,L,12139,11450,buchami01,1951,1951,,,D,1932,3,1,Canada,ON,Sault Ste. Marie,,,,,,,60
bucharo01,,,Ron,Buchanan,,Ronald Leonard,Senior/Bucky,75,170,L,12140,644,bucharo01,1966,1969,1972,1975,C,1944,11,15,Canada,QC,Montreal,,,,,,,207
buchbke01,,,Kelly,Buchberger,,Kelly Michael,Bucky,74,210,L,10187,645,buchbke01,1986,2003,,,R,1966,12,2,Canada,SK,Langenburg,,,,,,,6
,,bucklfr01h,Frank,Buckland,,,,,,,B197501,,,,,,,,1902,5,23,Canada,ON,Gravenhurst,1991,6,23,,,,254
bucykjo01,,bucykjo01h,John,Bucyk,,John Paul,Chief,72,215,L,P198101,648,bucykjo01,1955,1977,,,L,1935,5,12,Canada,AB,Edmonton,,,,,,,120
bucykra01,,,Randy,Bucyk,,Randolph,,71,185,L,12142,649,bucykra01,1985,1987,,,C,1962,11,9,Canada,AB,Edmonton,,,,,,,109
budajpe01,,,Peter,Budaj,,,,73,200,L,20226,50274,budajpe01,2005,2011,,,G,1982,9,18,Slovakia,,Bystrica,,,,,,,4
buetobr01,,,Brad,Buetow,,Bradford,,75,195,L,,13535,buetobr01,,,1973,1973,D,1950,10,28,USA,MN,St. Paul,,,,,,,4
buhrdo01,,,Doug,Buhr,,Douglas Leonard,,75,215,L,12143,6800,buhrdo01,1974,1974,,,L,1949,6,29,Canada,BC,Vancouver,2006,10,13,USA,CA,Stockton,182
bukovto01,,,Tony,Bukovich,,Anthony John,,71,160,L,12144,14191,bukovto01,1943,1944,,,L,1915,8,30,USA,MI,Painesdale,2009,12,19,USA,MI,Houghton,108
bulisja01,,,Jan,Bulis,,Jan,,73,208,L,11548,20196,bulisja01,1997,2006,,,C,1978,3,18,Czech Republic,,Pardubice,,,,,,,23
bullami01,,,Mike,Bullard,,Michael Brian,The Bullet,72,195,L,10189,654,bullami01,1980,1991,,,C,1961,3,10,Canada,ON,Ottawa,,,,,,,46
bullehy01,,,Hy,Buller,,Hyman,The Blueline Blaster,71,183,L,12145,658,bullehy01,1943,1953,,,D,1926,3,15,Canada,QC,Montreal,1968,8,3,,,,157
bullete01,,,Ted,Bulley,,Edward Harold,,73,192,L,12146,659,bullete01,1976,1983,,,L,1955,3,25,Canada,ON,Windsor,,,,,,,217
bullobr01,,,Bruce,Bullock,,Bruce John,,67,160,R,18456,7917,bullobr01,1972,1976,,,G,1949,5,9,Canada,ON,Toronto,,,,,,,131
bulmebr01,,,Brett,Bulmer,,,,75,185,,,,bulmebr01,2011,2011,,,R,1992,4,26,,,,,,,,,,231
burakro01,,,Robert,Burakovsky,,Robert,,70,185,R,10190,661,burakro01,1993,1993,,,R,1966,11,24,Sweden,,Malmo,,,,,,,31
burchbi01,,burchbi01h,Billy,Burch,,Harry Wilfred,,72,200,L,P197401,18882,burchbi01,1922,1932,,,C,1900,11,20,USA,NY,Yonkers,1950,11,30,Canada,ON,Toronto,213
burchfr01,,,Fred,Burchell,,Frederick,Skippy,66,143,L,12148,11418,burchfr01,1950,1953,,,C,1931,1,9,Canada,QC,Montreal,1998,6,4,,,,163
burchra01,,,Randy,Burchell,,Randolph,,73,175,L,,11934,burchra01,,,1976,1976,G,1955,7,2,Canada,QC,Montreal,,,,,,,130
burdogl01,,,Glen,Burdon,,Glen William,,74,178,L,12149,6820,burdogl01,1974,1974,,,D,1954,8,4,Canada,SK,Lumsdon,,,,,,,108
bureama01,,,Marc,Bureau,,Marc,,73,203,R,10193,664,bureama01,1989,1999,,,C,1966,5,19,Canada,QC,Trois-Rivieres,,,,,,,123
buregbi01,,,Bill,Burega,,William,Boogie,72,195,L,12150,11383,buregbi01,1955,1955,,,D,1932,3,13,Canada,MB,Winnipeg,,,,,,,200
burepa01,,,Pavel,Bure,,Pavel Vladimirovich,The Russian Rocket,70,189,L,10191,662,burepa01,1991,2002,,,R,1971,3,31,Russia,,Moscow,,,,,,,49
bureva01,,,Valeri,Bure,,Valeri Vladimirovich,,70,185,R,10192,663,bureva01,1994,2003,,,R,1974,6,13,Russia,,Moscow,,,,,,,162
burgedo01,,,Don,Burgess,,Donald Rubin,,72,170,L,,665,burgedo01,,,1972,1978,L,1946,6,8,Canada,ON,Port Edward,,,,,,,253
burisad01,,,Adam,Burish,,,,73,189,R,20820,64498,burisad01,2006,2011,,,C,1983,1,6,USA,WI,Madison,,,,,,,104
burkeed01,,,Eddie,Burke,,Edmund George,Shanty,68,175,R,12151,18752,burkeed01,1931,1934,,,R,1907,6,3,Canada,ON,Toronto,9999,,,,,,214
burkema01,,,Marty,Burke,,Martin Alphonsus,,68,160,L,12152,673,burkema01,1927,1937,,,D,1905,1,28,Canada,ON,Toronto,1968,3,7,,,,120
burkese01,,,Sean,Burke,,Sean M.,Big Bird/Burkie,76,211,L,18226,674,burkese01,1987,2006,,,G,1967,1,29,Canada,ON,Windsor,,,,,,,106
burmial01,,,Alexander,Burmistrov,,,,71,170,,,,burmial01,2010,2011,,,C,1991,10,21,Russia,,Kazan,,,,,,,35
burmiro01,,,Roy,Burmister,also known as Burmeister,Roy S.,,70,155,L,12153,17114,burmiro01,1929,1931,,,L,1906,8,12,Canada,ON,Collingwood,9999,,,,,,161
burnega01,,,Garrett,Burnett,,,Rocky,75,225,L,16950,21547,burnega01,2003,2003,,,L,1975,9,23,Canada,BC,Coquitlam,,,,,,,128
